run,scenario_id,boundary_id,direction,flip_type,mechanism,safety_sensitive,opening_query,hidden_fact,expected_initial_label,expected_final_label,initial_labels,initial_category_present,initial_exact_present,plausible_initial_present,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_labels,final_category_present,final_exact_present,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,expected_final_exact_lost,provider_error,latency_ms
variability_c2_20260719T084831Z,v2_creditor_judgment_bankruptcy_26,creditor_judgment_bankruptcy,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,We won at trial against our old contractor but he transferred everything to his wife's name.,"The transfers happened the week after the verdict — our lawyer says that's a fraudulent-conveyance lawsuit against both of them, a new case, not just collection paperwork.",Debtor/Creditor > Judgment Collection,General Litigation > General Litigation,Debtor/Creditor > Judgment Collection || General Litigation > General Litigation || Business and Corporate > Litigation,True,True,True,3,"Has anyone involved in this family or relationship situation done any of the following? || Did the court order the contractor to pay you money, and are you trying to collect that money now? || Do you think the contractor put property or money in his wife’s name to avoid paying you?",True,Do you think the contractor put property or money in his wife’s name to avoid paying you?,Debtor/Creditor > Judgment Collection || General Litigation > Tort Claims Act || General Litigation > General Litigation,True,True,True,True,False,False,False,,42575
variability_c2_20260719T084831Z,v2_creditor_judgment_bankruptcy_41,creditor_judgment_bankruptcy,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My ex-tenant owes me for a year of damage and unpaid rent and laughed when I said I'd sue.,"He laughed because he'd already filed Chapter 7 — I'm listed in his schedules, and I want to challenge discharge of the damage he did intentionally.",Real Property > Landlord Residential,Bankruptcy > Creditors,Real Property > Landlord Residential || Debtor/Creditor > Judgment Collection || Debtor/Creditor > General (Creditor),True,True,True,3,"Was the place you rented out a home/apartment, or a business space? || Do you already have a court judgment (a judge already said the tenant owes you money)? || About how much money are you trying to get back total (unpaid rent plus damage)?",False,,,,,False,False,False,False,False,,32350
variability_c2_20260719T084831Z,v2_creditor_judgment_bankruptcy_44,creditor_judgment_bankruptcy,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our nonprofit is owed a large grant reimbursement from a partner agency that keeps stalling.,"The 'partner agency' is the state housing department — recovering from a state agency runs through administrative claim procedures, not collection letters.",Debtor/Creditor > General (Creditor),Administrative Law > General (State),"Business and Corporate > Non-Profit || Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",False,False,False,3,"Who is supposed to pay your nonprofit the grant reimbursement? || Do you have a written grant agreement or contract that says what costs they will repay, what paperwork you must turn in, and when they have to pay? || Is this reimbursement tied to a government-funded grant program with its own special rules or appeal process?",True,Who is supposed to pay your nonprofit the grant reimbursement?,Administrative Law > General (State) || Business and Corporate > Non-Profit || Debtor/Creditor > Judgment Collection,True,True,False,False,True,True,False,,38191
variability_c2_20260719T084831Z,v2_criminal_posture_01,criminal_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I need a lawyer for my criminal case. The public defender isn't fighting for me at all.,I was already convicted at trial in March; I want the conviction appealed because of what the judge let in.,Criminal Law > Misdemeanor,Criminal Law > Post Conviction/Appeals,Criminal Law > Other || Criminal Law > Post Conviction/Appeals || Criminal Law > Lesser Felony,True,False,True,3,Has anyone involved in this family or relationship situation done any of the following? || What kind of criminal case is this? || What kind of crime are you accused of?,True,What kind of criminal case is this?,Criminal Law > Post Conviction/Appeals,True,True,True,True,False,False,False,,28782
variability_c2_20260719T084831Z,v2_criminal_posture_02,criminal_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I want my record cleared from an arrest that has been ruining my job applications.,"The case is actually still open — I missed a court date, so there's a pending charge and a warrant.",Criminal Law > Expunction,Criminal Law > Misdemeanor,Criminal Law > Expunction || Criminal Law > Other,True,True,True,3,"Which best describes the help you may need after the police or government encounter? || Did your employer fire, discipline, threaten, reduce your hours, or otherwise act against you after you reported illegal, unsafe, fraudulent, or dishonest conduct? || What happened with the case after you were arrested?",True,What happened with the case after you were arrested?,Criminal Law > Expunction || Criminal Law > Warrants,True,False,True,False,False,False,False,,39029
variability_c2_20260719T084831Z,v2_criminal_posture_12,criminal_posture,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I want to appeal what happened in my criminal case. The whole thing was handled wrong.,Nothing is decided yet — the misdemeanor trial is next month; I want a different lawyer before it starts.,Criminal Law > Post Conviction/Appeals,Criminal Law > Misdemeanor,Criminal Law > Post Conviction/Appeals || Family Law > Restraining Orders || Criminal Law > Other,True,True,True,1,Has anyone involved in this family or relationship situation done any of the following?,False,,,,,True,False,False,False,False,,8419
variability_c2_20260719T084831Z,v2_criminal_posture_25,criminal_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I served my sentence and now the state wants to keep punishing me in a new way.,"The 'new way' is lifetime registration — I finished everything ten years ago, have a spotless record, and want relief from the registration requirement.",Criminal Law > Post Conviction/Appeals,Criminal Law > Relief From Sex Offender Registration,Criminal Law > Parole/Probation || Criminal Law > Post Conviction/Appeals || Administrative Law > General (State),True,True,True,2,What is the new thing the state is trying to do to you now? || What kind of new punishment is the state trying to give you?,True,What is the new thing the state is trying to do to you now?,Criminal Law > Relief From Sex Offender Registration,True,True,True,False,False,True,False,,30089
variability_c2_20260719T084831Z,v2_criminal_posture_45,criminal_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My conviction is from 1998 and I've been told different things about whether anything can be done.,"It's the registration that rules my life — housing, work, everything; the statute now allows relief petitions for my tier after 20 years clean, and I qualify.",Criminal Law > Expunction,Criminal Law > Relief From Sex Offender Registration,Criminal Law > Expunction || Criminal Law > Post Conviction/Appeals || Family Law > Restraining Orders,True,True,True,3,Has anyone involved in this family or relationship situation done any of the following? || What was the 1998 case found guilty for (what charge or crime)? || Was it a misdemeanor (less serious) or a felony (more serious)?,False,,,,,True,False,False,False,False,,29726
variability_c2_20260719T084831Z,v2_criminal_posture_66,criminal_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,My brother called 911 during his crisis and somehow ended up the one facing consequences.,"No charges were filed — the 'consequences' are a civil commitment petition from the crisis team, with a hearing in six days where he needs counsel.",Criminal Law > Misdemeanor,Criminal Law > Mental Commitment,General Litigation > Actions Against Police || Criminal Law > Misdemeanor || Criminal Law > Lesser Felony,True,True,True,3,Which best describes the help you may need after the police or government encounter? || What kind of consequences is your brother facing? || Was your brother injured during the incident?,True,What kind of consequences is your brother facing?,Criminal Law > Mental Commitment || Criminal Law > Post Conviction/Appeals,True,True,True,False,False,True,False,,29661
variability_c2_20260719T084831Z,v2_custody_safety_06,custody_safety,AtoB,label_change,M1_core_vs_secondary_issue,true,I adopted my nieces and my ex-partner is forcing visits they're refusing to go to. There's a case number already.,"My ex has two past domestic abuse convictions against me and the behavior is continuing — I want protection for me and the girls, not just a schedule change.",Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Child Custody/Visitation || Family Law > Guardianship || Family Law > Restraining Orders,True,True,True,3,Has anyone involved in this family or relationship situation done any of the following? || Has anyone involved in the older or vulnerable adult’s care or finances done any of the following? || Is there a current court order that says your ex-partner can visit the kids?,True,Has anyone involved in this family or relationship situation done any of the following?,Family Law > Child Custody/Visitation || Family Law > Domestic Violence || Family Law > Restraining Orders,True,True,True,True,False,False,False,,49255
