category,subcategory,left_rater,right_rater,left_selected,right_selected,both_selected,positive_jaccard,positive_dice_f1
Labor & Employment,ADA (Disability) Act Issues,gpt52,gemini31_pro,4,2,2,0.5,0.6666666666666666
Labor & Employment,ADA (Disability) Act Issues,gpt52,deepseek_v4,4,2,2,0.5,0.6666666666666666
Labor & Employment,ADA (Disability) Act Issues,gpt52,jackie,4,2,2,0.5,0.6666666666666666
Labor & Employment,ADA (Disability) Act Issues,gpt52,qs,4,3,3,0.75,0.8571428571428571
Labor & Employment,ADA (Disability) Act Issues,gemini31_pro,deepseek_v4,2,2,1,0.3333333333333333,0.5
Labor & Employment,ADA (Disability) Act Issues,gemini31_pro,jackie,2,2,1,0.3333333333333333,0.5
Labor & Employment,ADA (Disability) Act Issues,gemini31_pro,qs,2,3,2,0.6666666666666666,0.8
Labor & Employment,ADA (Disability) Act Issues,deepseek_v4,jackie,2,2,2,1.0,1.0
Labor & Employment,ADA (Disability) Act Issues,deepseek_v4,qs,2,3,2,0.6666666666666666,0.8
Labor & Employment,ADA (Disability) Act Issues,jackie,qs,2,3,2,0.6666666666666666,0.8
Labor & Employment,Discrimination,gpt52,gemini31_pro,5,5,5,1.0,1.0
Labor & Employment,Discrimination,gpt52,deepseek_v4,5,5,5,1.0,1.0
Labor & Employment,Discrimination,gpt52,jackie,5,3,3,0.6,0.75
Labor & Employment,Discrimination,gpt52,qs,5,4,3,0.5,0.6666666666666666
Labor & Employment,Discrimination,gemini31_pro,deepseek_v4,5,5,5,1.0,1.0
Labor & Employment,Discrimination,gemini31_pro,jackie,5,3,3,0.6,0.75
Labor & Employment,Discrimination,gemini31_pro,qs,5,4,3,0.5,0.6666666666666666
Labor & Employment,Discrimination,deepseek_v4,jackie,5,3,3,0.6,0.75
Labor & Employment,Discrimination,deepseek_v4,qs,5,4,3,0.5,0.6666666666666666
Labor & Employment,Discrimination,jackie,qs,3,4,3,0.75,0.8571428571428571
Labor & Employment,Document Review/Severance Packages.,gpt52,gemini31_pro,1,1,1,1.0,1.0
Labor & Employment,Document Review/Severance Packages.,gpt52,deepseek_v4,1,1,1,1.0,1.0
Labor & Employment,Document Review/Severance Packages.,gpt52,jackie,1,1,1,1.0,1.0
Labor & Employment,Document Review/Severance Packages.,gpt52,qs,1,1,1,1.0,1.0
Labor & Employment,Document Review/Severance Packages.,gemini31_pro,deepseek_v4,1,1,1,1.0,1.0
Labor & Employment,Document Review/Severance Packages.,gemini31_pro,jackie,1,1,1,1.0,1.0
Labor & Employment,Document Review/Severance Packages.,gemini31_pro,qs,1,1,1,1.0,1.0
Labor & Employment,Document Review/Severance Packages.,deepseek_v4,jackie,1,1,1,1.0,1.0
Labor & Employment,Document Review/Severance Packages.,deepseek_v4,qs,1,1,1,1.0,1.0
Labor & Employment,Document Review/Severance Packages.,jackie,qs,1,1,1,1.0,1.0
Labor & Employment,FLSA,gpt52,gemini31_pro,0,0,0,,
Labor & Employment,FLSA,gpt52,deepseek_v4,0,0,0,,
Labor & Employment,FLSA,gpt52,jackie,0,0,0,,
Labor & Employment,FLSA,gpt52,qs,0,0,0,,
Labor & Employment,FLSA,gemini31_pro,deepseek_v4,0,0,0,,
Labor & Employment,FLSA,gemini31_pro,jackie,0,0,0,,
Labor & Employment,FLSA,gemini31_pro,qs,0,0,0,,
Labor & Employment,FLSA,deepseek_v4,jackie,0,0,0,,
Labor & Employment,FLSA,deepseek_v4,qs,0,0,0,,
Labor & Employment,FLSA,jackie,qs,0,0,0,,
Labor & Employment,FMLA,gpt52,gemini31_pro,4,4,4,1.0,1.0
Labor & Employment,FMLA,gpt52,deepseek_v4,4,4,4,1.0,1.0
Labor & Employment,FMLA,gpt52,jackie,4,2,2,0.5,0.6666666666666666
Labor & Employment,FMLA,gpt52,qs,4,4,4,1.0,1.0
Labor & Employment,FMLA,gemini31_pro,deepseek_v4,4,4,4,1.0,1.0
Labor & Employment,FMLA,gemini31_pro,jackie,4,2,2,0.5,0.6666666666666666
Labor & Employment,FMLA,gemini31_pro,qs,4,4,4,1.0,1.0
Labor & Employment,FMLA,deepseek_v4,jackie,4,2,2,0.5,0.6666666666666666
Labor & Employment,FMLA,deepseek_v4,qs,4,4,4,1.0,1.0
Labor & Employment,FMLA,jackie,qs,2,4,2,0.5,0.6666666666666666
Labor & Employment,General,gpt52,gemini31_pro,3,3,2,0.5,0.6666666666666666
Labor & Employment,General,gpt52,deepseek_v4,3,0,0,0.0,0.0
Labor & Employment,General,gpt52,jackie,3,3,3,1.0,1.0
Labor & Employment,General,gpt52,qs,3,3,3,1.0,1.0
Labor & Employment,General,gemini31_pro,deepseek_v4,3,0,0,0.0,0.0
Labor & Employment,General,gemini31_pro,jackie,3,3,2,0.5,0.6666666666666666
Labor & Employment,General,gemini31_pro,qs,3,3,2,0.5,0.6666666666666666
Labor & Employment,General,deepseek_v4,jackie,0,3,0,0.0,0.0
Labor & Employment,General,deepseek_v4,qs,0,3,0,0.0,0.0
Labor & Employment,General,jackie,qs,3,3,3,1.0,1.0
Labor & Employment,Pensions/Benefits/Erisa,gpt52,gemini31_pro,2,0,0,0.0,0.0
Labor & Employment,Pensions/Benefits/Erisa,gpt52,deepseek_v4,2,0,0,0.0,0.0
Labor & Employment,Pensions/Benefits/Erisa,gpt52,jackie,2,0,0,0.0,0.0
Labor & Employment,Pensions/Benefits/Erisa,gpt52,qs,2,1,1,0.5,0.6666666666666666
Labor & Employment,Pensions/Benefits/Erisa,gemini31_pro,deepseek_v4,0,0,0,,
Labor & Employment,Pensions/Benefits/Erisa,gemini31_pro,jackie,0,0,0,,
Labor & Employment,Pensions/Benefits/Erisa,gemini31_pro,qs,0,1,0,0.0,0.0
Labor & Employment,Pensions/Benefits/Erisa,deepseek_v4,jackie,0,0,0,,
Labor & Employment,Pensions/Benefits/Erisa,deepseek_v4,qs,0,1,0,0.0,0.0
Labor & Employment,Pensions/Benefits/Erisa,jackie,qs,0,1,0,0.0,0.0
Labor & Employment,Public Employees? - Civil Service/Public Employees,gpt52,gemini31_pro,0,0,0,,
Labor & Employment,Public Employees? - Civil Service/Public Employees,gpt52,deepseek_v4,0,0,0,,
Labor & Employment,Public Employees? - Civil Service/Public Employees,gpt52,jackie,0,0,0,,
Labor & Employment,Public Employees? - Civil Service/Public Employees,gpt52,qs,0,0,0,,
Labor & Employment,Public Employees? - Civil Service/Public Employees,gemini31_pro,deepseek_v4,0,0,0,,
Labor & Employment,Public Employees? - Civil Service/Public Employees,gemini31_pro,jackie,0,0,0,,
Labor & Employment,Public Employees? - Civil Service/Public Employees,gemini31_pro,qs,0,0,0,,
Labor & Employment,Public Employees? - Civil Service/Public Employees,deepseek_v4,jackie,0,0,0,,
Labor & Employment,Public Employees? - Civil Service/Public Employees,deepseek_v4,qs,0,0,0,,
Labor & Employment,Public Employees? - Civil Service/Public Employees,jackie,qs,0,0,0,,
Labor & Employment,Sexual Harrasment,gpt52,gemini31_pro,1,1,1,1.0,1.0
Labor & Employment,Sexual Harrasment,gpt52,deepseek_v4,1,1,1,1.0,1.0
Labor & Employment,Sexual Harrasment,gpt52,jackie,1,1,1,1.0,1.0
Labor & Employment,Sexual Harrasment,gpt52,qs,1,1,1,1.0,1.0
Labor & Employment,Sexual Harrasment,gemini31_pro,deepseek_v4,1,1,1,1.0,1.0
Labor & Employment,Sexual Harrasment,gemini31_pro,jackie,1,1,1,1.0,1.0
Labor & Employment,Sexual Harrasment,gemini31_pro,qs,1,1,1,1.0,1.0
Labor & Employment,Sexual Harrasment,deepseek_v4,jackie,1,1,1,1.0,1.0
Labor & Employment,Sexual Harrasment,deepseek_v4,qs,1,1,1,1.0,1.0
Labor & Employment,Sexual Harrasment,jackie,qs,1,1,1,1.0,1.0
Labor & Employment,Union Issues,gpt52,gemini31_pro,1,1,1,1.0,1.0
Labor & Employment,Union Issues,gpt52,deepseek_v4,1,1,1,1.0,1.0
Labor & Employment,Union Issues,gpt52,jackie,1,1,1,1.0,1.0
Labor & Employment,Union Issues,gpt52,qs,1,1,1,1.0,1.0
Labor & Employment,Union Issues,gemini31_pro,deepseek_v4,1,1,1,1.0,1.0
Labor & Employment,Union Issues,gemini31_pro,jackie,1,1,1,1.0,1.0
Labor & Employment,Union Issues,gemini31_pro,qs,1,1,1,1.0,1.0
Labor & Employment,Union Issues,deepseek_v4,jackie,1,1,1,1.0,1.0
Labor & Employment,Union Issues,deepseek_v4,qs,1,1,1,1.0,1.0
Labor & Employment,Union Issues,jackie,qs,1,1,1,1.0,1.0
Labor & Employment,Wage and Hour Claims,gpt52,gemini31_pro,3,3,3,1.0,1.0
Labor & Employment,Wage and Hour Claims,gpt52,deepseek_v4,3,3,3,1.0,1.0
Labor & Employment,Wage and Hour Claims,gpt52,jackie,3,3,3,1.0,1.0
Labor & Employment,Wage and Hour Claims,gpt52,qs,3,3,3,1.0,1.0
Labor & Employment,Wage and Hour Claims,gemini31_pro,deepseek_v4,3,3,3,1.0,1.0
Labor & Employment,Wage and Hour Claims,gemini31_pro,jackie,3,3,3,1.0,1.0
Labor & Employment,Wage and Hour Claims,gemini31_pro,qs,3,3,3,1.0,1.0
Labor & Employment,Wage and Hour Claims,deepseek_v4,jackie,3,3,3,1.0,1.0
Labor & Employment,Wage and Hour Claims,deepseek_v4,qs,3,3,3,1.0,1.0
Labor & Employment,Wage and Hour Claims,jackie,qs,3,3,3,1.0,1.0
Labor & Employment,Whistleblowers,gpt52,gemini31_pro,3,2,2,0.6666666666666666,0.8
Labor & Employment,Whistleblowers,gpt52,deepseek_v4,3,3,3,1.0,1.0
Labor & Employment,Whistleblowers,gpt52,jackie,3,1,1,0.3333333333333333,0.5
Labor & Employment,Whistleblowers,gpt52,qs,3,3,3,1.0,1.0
Labor & Employment,Whistleblowers,gemini31_pro,deepseek_v4,2,3,2,0.6666666666666666,0.8
Labor & Employment,Whistleblowers,gemini31_pro,jackie,2,1,0,0.0,0.0
Labor & Employment,Whistleblowers,gemini31_pro,qs,2,3,2,0.6666666666666666,0.8
Labor & Employment,Whistleblowers,deepseek_v4,jackie,3,1,1,0.3333333333333333,0.5
Labor & Employment,Whistleblowers,deepseek_v4,qs,3,3,3,1.0,1.0
Labor & Employment,Whistleblowers,jackie,qs,1,3,1,0.3333333333333333,0.5
Labor & Employment,Wrongful Discharge,gpt52,gemini31_pro,6,5,5,0.8333333333333334,0.9090909090909091
Labor & Employment,Wrongful Discharge,gpt52,deepseek_v4,6,6,5,0.7142857142857143,0.8333333333333334
Labor & Employment,Wrongful Discharge,gpt52,jackie,6,6,5,0.7142857142857143,0.8333333333333334
Labor & Employment,Wrongful Discharge,gpt52,qs,6,5,5,0.8333333333333334,0.9090909090909091
Labor & Employment,Wrongful Discharge,gemini31_pro,deepseek_v4,5,6,5,0.8333333333333334,0.9090909090909091
Labor & Employment,Wrongful Discharge,gemini31_pro,jackie,5,6,5,0.8333333333333334,0.9090909090909091
Labor & Employment,Wrongful Discharge,gemini31_pro,qs,5,5,5,1.0,1.0
Labor & Employment,Wrongful Discharge,deepseek_v4,jackie,6,6,6,1.0,1.0
Labor & Employment,Wrongful Discharge,deepseek_v4,qs,6,5,5,0.8333333333333334,0.9090909090909091
Labor & Employment,Wrongful Discharge,jackie,qs,6,5,5,0.8333333333333334,0.9090909090909091
Labor & Employment,Other,gpt52,gemini31_pro,0,2,0,0.0,0.0
Labor & Employment,Other,gpt52,deepseek_v4,0,0,0,,
Labor & Employment,Other,gpt52,jackie,0,2,0,0.0,0.0
Labor & Employment,Other,gpt52,qs,0,1,0,0.0,0.0
Labor & Employment,Other,gemini31_pro,deepseek_v4,2,0,0,0.0,0.0
Labor & Employment,Other,gemini31_pro,jackie,2,2,1,0.3333333333333333,0.5
Labor & Employment,Other,gemini31_pro,qs,2,1,1,0.5,0.6666666666666666
Labor & Employment,Other,deepseek_v4,jackie,0,2,0,0.0,0.0
Labor & Employment,Other,deepseek_v4,qs,0,1,0,0.0,0.0
Labor & Employment,Other,jackie,qs,2,1,1,0.5,0.6666666666666666
Real Property,Agriculture/Farm,gpt52,gemini31_pro,1,1,1,1.0,1.0
Real Property,Agriculture/Farm,gpt52,deepseek_v4,1,0,0,0.0,0.0
Real Property,Agriculture/Farm,gpt52,jackie,1,1,1,1.0,1.0
Real Property,Agriculture/Farm,gpt52,qs,1,1,1,1.0,1.0
Real Property,Agriculture/Farm,gemini31_pro,deepseek_v4,1,0,0,0.0,0.0
Real Property,Agriculture/Farm,gemini31_pro,jackie,1,1,1,1.0,1.0
Real Property,Agriculture/Farm,gemini31_pro,qs,1,1,1,1.0,1.0
Real Property,Agriculture/Farm,deepseek_v4,jackie,0,1,0,0.0,0.0
Real Property,Agriculture/Farm,deepseek_v4,qs,0,1,0,0.0,0.0
Real Property,Agriculture/Farm,jackie,qs,1,1,1,1.0,1.0
Real Property,Condemnation,gpt52,gemini31_pro,0,0,0,,
Real Property,Condemnation,gpt52,deepseek_v4,0,0,0,,
Real Property,Condemnation,gpt52,jackie,0,0,0,,
Real Property,Condemnation,gpt52,qs,0,0,0,,
Real Property,Condemnation,gemini31_pro,deepseek_v4,0,0,0,,
Real Property,Condemnation,gemini31_pro,jackie,0,0,0,,
Real Property,Condemnation,gemini31_pro,qs,0,0,0,,
Real Property,Condemnation,deepseek_v4,jackie,0,0,0,,
Real Property,Condemnation,deepseek_v4,qs,0,0,0,,
Real Property,Condemnation,jackie,qs,0,0,0,,
Real Property,Construction/Contractors,gpt52,gemini31_pro,6,5,5,0.8333333333333334,0.9090909090909091
Real Property,Construction/Contractors,gpt52,deepseek_v4,6,5,5,0.8333333333333334,0.9090909090909091
Real Property,Construction/Contractors,gpt52,jackie,6,5,5,0.8333333333333334,0.9090909090909091
Real Property,Construction/Contractors,gpt52,qs,6,5,5,0.8333333333333334,0.9090909090909091
Real Property,Construction/Contractors,gemini31_pro,deepseek_v4,5,5,5,1.0,1.0
Real Property,Construction/Contractors,gemini31_pro,jackie,5,5,5,1.0,1.0
Real Property,Construction/Contractors,gemini31_pro,qs,5,5,5,1.0,1.0
Real Property,Construction/Contractors,deepseek_v4,jackie,5,5,5,1.0,1.0
Real Property,Construction/Contractors,deepseek_v4,qs,5,5,5,1.0,1.0
Real Property,Construction/Contractors,jackie,qs,5,5,5,1.0,1.0
Real Property,Eminent Domain,gpt52,gemini31_pro,0,0,0,,
Real Property,Eminent Domain,gpt52,deepseek_v4,0,0,0,,
Real Property,Eminent Domain,gpt52,jackie,0,0,0,,
Real Property,Eminent Domain,gpt52,qs,0,0,0,,
Real Property,Eminent Domain,gemini31_pro,deepseek_v4,0,0,0,,
Real Property,Eminent Domain,gemini31_pro,jackie,0,0,0,,
Real Property,Eminent Domain,gemini31_pro,qs,0,0,0,,
Real Property,Eminent Domain,deepseek_v4,jackie,0,0,0,,
Real Property,Eminent Domain,deepseek_v4,qs,0,0,0,,
Real Property,Eminent Domain,jackie,qs,0,0,0,,
Real Property,Environmental,gpt52,gemini31_pro,0,0,0,,
Real Property,Environmental,gpt52,deepseek_v4,0,0,0,,
Real Property,Environmental,gpt52,jackie,0,0,0,,
Real Property,Environmental,gpt52,qs,0,1,0,0.0,0.0
Real Property,Environmental,gemini31_pro,deepseek_v4,0,0,0,,
Real Property,Environmental,gemini31_pro,jackie,0,0,0,,
Real Property,Environmental,gemini31_pro,qs,0,1,0,0.0,0.0
Real Property,Environmental,deepseek_v4,jackie,0,0,0,,
Real Property,Environmental,deepseek_v4,qs,0,1,0,0.0,0.0
Real Property,Environmental,jackie,qs,0,1,0,0.0,0.0
Real Property,Foreclosure,gpt52,gemini31_pro,2,0,0,0.0,0.0
Real Property,Foreclosure,gpt52,deepseek_v4,2,1,1,0.5,0.6666666666666666
Real Property,Foreclosure,gpt52,jackie,2,1,1,0.5,0.6666666666666666
Real Property,Foreclosure,gpt52,qs,2,1,1,0.5,0.6666666666666666
Real Property,Foreclosure,gemini31_pro,deepseek_v4,0,1,0,0.0,0.0
Real Property,Foreclosure,gemini31_pro,jackie,0,1,0,0.0,0.0
Real Property,Foreclosure,gemini31_pro,qs,0,1,0,0.0,0.0
Real Property,Foreclosure,deepseek_v4,jackie,1,1,0,0.0,0.0
Real Property,Foreclosure,deepseek_v4,qs,1,1,0,0.0,0.0
Real Property,Foreclosure,jackie,qs,1,1,1,1.0,1.0
Real Property,General (Commercial),gpt52,gemini31_pro,1,1,1,1.0,1.0
Real Property,General (Commercial),gpt52,deepseek_v4,1,0,0,0.0,0.0
Real Property,General (Commercial),gpt52,jackie,1,0,0,0.0,0.0
Real Property,General (Commercial),gpt52,qs,1,1,1,1.0,1.0
Real Property,General (Commercial),gemini31_pro,deepseek_v4,1,0,0,0.0,0.0
Real Property,General (Commercial),gemini31_pro,jackie,1,0,0,0.0,0.0
Real Property,General (Commercial),gemini31_pro,qs,1,1,1,1.0,1.0
Real Property,General (Commercial),deepseek_v4,jackie,0,0,0,,
Real Property,General (Commercial),deepseek_v4,qs,0,1,0,0.0,0.0
Real Property,General (Commercial),jackie,qs,0,1,0,0.0,0.0
Real Property,General (residential),gpt52,gemini31_pro,2,3,2,0.6666666666666666,0.8
Real Property,General (residential),gpt52,deepseek_v4,2,4,2,0.5,0.6666666666666666
Real Property,General (residential),gpt52,jackie,2,3,2,0.6666666666666666,0.8
Real Property,General (residential),gpt52,qs,2,3,2,0.6666666666666666,0.8
Real Property,General (residential),gemini31_pro,deepseek_v4,3,4,2,0.4,0.5714285714285714
Real Property,General (residential),gemini31_pro,jackie,3,3,2,0.5,0.6666666666666666
Real Property,General (residential),gemini31_pro,qs,3,3,2,0.5,0.6666666666666666
Real Property,General (residential),deepseek_v4,jackie,4,3,2,0.4,0.5714285714285714
Real Property,General (residential),deepseek_v4,qs,4,3,3,0.75,0.8571428571428571
Real Property,General (residential),jackie,qs,3,3,2,0.5,0.6666666666666666
Real Property,"Government Loans (VA,FHA,Etc.)",gpt52,gemini31_pro,1,1,1,1.0,1.0
Real Property,"Government Loans (VA,FHA,Etc.)",gpt52,deepseek_v4,1,0,0,0.0,0.0
Real Property,"Government Loans (VA,FHA,Etc.)",gpt52,jackie,1,1,1,1.0,1.0
Real Property,"Government Loans (VA,FHA,Etc.)",gpt52,qs,1,1,1,1.0,1.0
Real Property,"Government Loans (VA,FHA,Etc.)",gemini31_pro,deepseek_v4,1,0,0,0.0,0.0
Real Property,"Government Loans (VA,FHA,Etc.)",gemini31_pro,jackie,1,1,1,1.0,1.0
Real Property,"Government Loans (VA,FHA,Etc.)",gemini31_pro,qs,1,1,1,1.0,1.0
Real Property,"Government Loans (VA,FHA,Etc.)",deepseek_v4,jackie,0,1,0,0.0,0.0
Real Property,"Government Loans (VA,FHA,Etc.)",deepseek_v4,qs,0,1,0,0.0,0.0
Real Property,"Government Loans (VA,FHA,Etc.)",jackie,qs,1,1,1,1.0,1.0
Real Property,Homeowners Association,gpt52,gemini31_pro,0,0,0,,
Real Property,Homeowners Association,gpt52,deepseek_v4,0,0,0,,
Real Property,Homeowners Association,gpt52,jackie,0,0,0,,
Real Property,Homeowners Association,gpt52,qs,0,0,0,,
Real Property,Homeowners Association,gemini31_pro,deepseek_v4,0,0,0,,
Real Property,Homeowners Association,gemini31_pro,jackie,0,0,0,,
Real Property,Homeowners Association,gemini31_pro,qs,0,0,0,,
Real Property,Homeowners Association,deepseek_v4,jackie,0,0,0,,
Real Property,Homeowners Association,deepseek_v4,qs,0,0,0,,
Real Property,Homeowners Association,jackie,qs,0,0,0,,
Real Property,Land Use/Zoning,gpt52,gemini31_pro,0,0,0,,
Real Property,Land Use/Zoning,gpt52,deepseek_v4,0,0,0,,
Real Property,Land Use/Zoning,gpt52,jackie,0,0,0,,
Real Property,Land Use/Zoning,gpt52,qs,0,0,0,,
Real Property,Land Use/Zoning,gemini31_pro,deepseek_v4,0,0,0,,
Real Property,Land Use/Zoning,gemini31_pro,jackie,0,0,0,,
Real Property,Land Use/Zoning,gemini31_pro,qs,0,0,0,,
Real Property,Land Use/Zoning,deepseek_v4,jackie,0,0,0,,
Real Property,Land Use/Zoning,deepseek_v4,qs,0,0,0,,
Real Property,Land Use/Zoning,jackie,qs,0,0,0,,
Real Property,Landlord Commercial,gpt52,gemini31_pro,0,0,0,,
Real Property,Landlord Commercial,gpt52,deepseek_v4,0,0,0,,
Real Property,Landlord Commercial,gpt52,jackie,0,0,0,,
Real Property,Landlord Commercial,gpt52,qs,0,0,0,,
Real Property,Landlord Commercial,gemini31_pro,deepseek_v4,0,0,0,,
Real Property,Landlord Commercial,gemini31_pro,jackie,0,0,0,,
Real Property,Landlord Commercial,gemini31_pro,qs,0,0,0,,
Real Property,Landlord Commercial,deepseek_v4,jackie,0,0,0,,
Real Property,Landlord Commercial,deepseek_v4,qs,0,0,0,,
Real Property,Landlord Commercial,jackie,qs,0,0,0,,
Real Property,Landlord Residential,gpt52,gemini31_pro,0,0,0,,
Real Property,Landlord Residential,gpt52,deepseek_v4,0,1,0,0.0,0.0
Real Property,Landlord Residential,gpt52,jackie,0,0,0,,
Real Property,Landlord Residential,gpt52,qs,0,0,0,,
Real Property,Landlord Residential,gemini31_pro,deepseek_v4,0,1,0,0.0,0.0
Real Property,Landlord Residential,gemini31_pro,jackie,0,0,0,,
Real Property,Landlord Residential,gemini31_pro,qs,0,0,0,,
Real Property,Landlord Residential,deepseek_v4,jackie,1,0,0,0.0,0.0
Real Property,Landlord Residential,deepseek_v4,qs,1,0,0,0.0,0.0
Real Property,Landlord Residential,jackie,qs,0,0,0,,
Real Property,Litigation,gpt52,gemini31_pro,0,0,0,,
Real Property,Litigation,gpt52,deepseek_v4,0,0,0,,
Real Property,Litigation,gpt52,jackie,0,0,0,,
Real Property,Litigation,gpt52,qs,0,0,0,,
Real Property,Litigation,gemini31_pro,deepseek_v4,0,0,0,,
Real Property,Litigation,gemini31_pro,jackie,0,0,0,,
Real Property,Litigation,gemini31_pro,qs,0,0,0,,
Real Property,Litigation,deepseek_v4,jackie,0,0,0,,
Real Property,Litigation,deepseek_v4,qs,0,0,0,,
Real Property,Litigation,jackie,qs,0,0,0,,
Real Property,LLTN – ADA issues/Animals/Accommodations,gpt52,gemini31_pro,1,0,0,0.0,0.0
Real Property,LLTN – ADA issues/Animals/Accommodations,gpt52,deepseek_v4,1,1,1,1.0,1.0
Real Property,LLTN – ADA issues/Animals/Accommodations,gpt52,jackie,1,0,0,0.0,0.0
Real Property,LLTN – ADA issues/Animals/Accommodations,gpt52,qs,1,0,0,0.0,0.0
Real Property,LLTN – ADA issues/Animals/Accommodations,gemini31_pro,deepseek_v4,0,1,0,0.0,0.0
Real Property,LLTN – ADA issues/Animals/Accommodations,gemini31_pro,jackie,0,0,0,,
Real Property,LLTN – ADA issues/Animals/Accommodations,gemini31_pro,qs,0,0,0,,
Real Property,LLTN – ADA issues/Animals/Accommodations,deepseek_v4,jackie,1,0,0,0.0,0.0
Real Property,LLTN – ADA issues/Animals/Accommodations,deepseek_v4,qs,1,0,0,0.0,0.0
Real Property,LLTN – ADA issues/Animals/Accommodations,jackie,qs,0,0,0,,
Real Property,"Mining, Oil",gpt52,gemini31_pro,0,0,0,,
Real Property,"Mining, Oil",gpt52,deepseek_v4,0,0,0,,
Real Property,"Mining, Oil",gpt52,jackie,0,0,0,,
Real Property,"Mining, Oil",gpt52,qs,0,0,0,,
Real Property,"Mining, Oil",gemini31_pro,deepseek_v4,0,0,0,,
Real Property,"Mining, Oil",gemini31_pro,jackie,0,0,0,,
Real Property,"Mining, Oil",gemini31_pro,qs,0,0,0,,
Real Property,"Mining, Oil",deepseek_v4,jackie,0,0,0,,
Real Property,"Mining, Oil",deepseek_v4,qs,0,0,0,,
Real Property,"Mining, Oil",jackie,qs,0,0,0,,
Real Property,Mobile Home (Landlord),gpt52,gemini31_pro,0,0,0,,
Real Property,Mobile Home (Landlord),gpt52,deepseek_v4,0,0,0,,
Real Property,Mobile Home (Landlord),gpt52,jackie,0,0,0,,
Real Property,Mobile Home (Landlord),gpt52,qs,0,0,0,,
Real Property,Mobile Home (Landlord),gemini31_pro,deepseek_v4,0,0,0,,
Real Property,Mobile Home (Landlord),gemini31_pro,jackie,0,0,0,,
Real Property,Mobile Home (Landlord),gemini31_pro,qs,0,0,0,,
Real Property,Mobile Home (Landlord),deepseek_v4,jackie,0,0,0,,
Real Property,Mobile Home (Landlord),deepseek_v4,qs,0,0,0,,
Real Property,Mobile Home (Landlord),jackie,qs,0,0,0,,
Real Property,Mobile Home (Tenant/Owner),gpt52,gemini31_pro,1,1,1,1.0,1.0
Real Property,Mobile Home (Tenant/Owner),gpt52,deepseek_v4,1,0,0,0.0,0.0
Real Property,Mobile Home (Tenant/Owner),gpt52,jackie,1,1,1,1.0,1.0
Real Property,Mobile Home (Tenant/Owner),gpt52,qs,1,1,1,1.0,1.0
Real Property,Mobile Home (Tenant/Owner),gemini31_pro,deepseek_v4,1,0,0,0.0,0.0
Real Property,Mobile Home (Tenant/Owner),gemini31_pro,jackie,1,1,1,1.0,1.0
Real Property,Mobile Home (Tenant/Owner),gemini31_pro,qs,1,1,1,1.0,1.0
Real Property,Mobile Home (Tenant/Owner),deepseek_v4,jackie,0,1,0,0.0,0.0
Real Property,Mobile Home (Tenant/Owner),deepseek_v4,qs,0,1,0,0.0,0.0
Real Property,Mobile Home (Tenant/Owner),jackie,qs,1,1,1,1.0,1.0
Real Property,Property Tax,gpt52,gemini31_pro,1,0,0,0.0,0.0
Real Property,Property Tax,gpt52,deepseek_v4,1,0,0,0.0,0.0
Real Property,Property Tax,gpt52,jackie,1,0,0,0.0,0.0
Real Property,Property Tax,gpt52,qs,1,0,0,0.0,0.0
Real Property,Property Tax,gemini31_pro,deepseek_v4,0,0,0,,
Real Property,Property Tax,gemini31_pro,jackie,0,0,0,,
Real Property,Property Tax,gemini31_pro,qs,0,0,0,,
Real Property,Property Tax,deepseek_v4,jackie,0,0,0,,
Real Property,Property Tax,deepseek_v4,qs,0,0,0,,
Real Property,Property Tax,jackie,qs,0,0,0,,
Real Property,Tenant (Commercial),gpt52,gemini31_pro,0,0,0,,
Real Property,Tenant (Commercial),gpt52,deepseek_v4,0,0,0,,
Real Property,Tenant (Commercial),gpt52,jackie,0,0,0,,
Real Property,Tenant (Commercial),gpt52,qs,0,0,0,,
Real Property,Tenant (Commercial),gemini31_pro,deepseek_v4,0,0,0,,
Real Property,Tenant (Commercial),gemini31_pro,jackie,0,0,0,,
Real Property,Tenant (Commercial),gemini31_pro,qs,0,0,0,,
Real Property,Tenant (Commercial),deepseek_v4,jackie,0,0,0,,
Real Property,Tenant (Commercial),deepseek_v4,qs,0,0,0,,
Real Property,Tenant (Commercial),jackie,qs,0,0,0,,
Real Property,Tenant (Residential),gpt52,gemini31_pro,3,4,3,0.75,0.8571428571428571
Real Property,Tenant (Residential),gpt52,deepseek_v4,3,3,2,0.5,0.6666666666666666
Real Property,Tenant (Residential),gpt52,jackie,3,3,3,1.0,1.0
Real Property,Tenant (Residential),gpt52,qs,3,4,3,0.75,0.8571428571428571
Real Property,Tenant (Residential),gemini31_pro,deepseek_v4,4,3,3,0.75,0.8571428571428571
Real Property,Tenant (Residential),gemini31_pro,jackie,4,3,3,0.75,0.8571428571428571
Real Property,Tenant (Residential),gemini31_pro,qs,4,4,3,0.6,0.75
Real Property,Tenant (Residential),deepseek_v4,jackie,3,3,2,0.5,0.6666666666666666
Real Property,Tenant (Residential),deepseek_v4,qs,3,4,2,0.4,0.5714285714285714
Real Property,Tenant (Residential),jackie,qs,3,4,3,0.75,0.8571428571428571
Real Property,Water Law,gpt52,gemini31_pro,1,1,1,1.0,1.0
Real Property,Water Law,gpt52,deepseek_v4,1,1,1,1.0,1.0
Real Property,Water Law,gpt52,jackie,1,1,1,1.0,1.0
