run,scenario_id,source_row,problem_description,gold_labels,predicted_labels,gold_label_count,predicted_label_count,exact_hits,exact_recall,compatible_predicted_hits,exact_precision,any_exact_sublabel,all_exact_sublabels,strict_exact_set,gold_category_count,predicted_category_count,category_hits,category_recall,any_correct_top_level,all_correct_top_levels,category_supported_gold_labels,category_only_gold_labels,graded_retrieval_score,outcome_tier,provider_error,promptfoo_success,latency_ms
run1,gold-0053,54,"I need a referral for an employment attorney. I am facing what appears to be discrimination in hiring and pay by my current employer. I am a dues-paying union member, but the union steward is almost completely unresponsive to my communications. I managed to initiate a formal complaint with the company I work for, with the union filing the paperwork at the last minute, but the steward has already said that I won't get what I believe I am entitled to. I seek legal advice now before the union process runs its course and I am pushed out of a job that I have worked very hard to acquire and succeed in.",Labor & Employment > Discrimination || Labor & Employment > Union Issues,Labor & Employment > Discrimination - Employee || Labor & Employment > Union Issues - Employee || Labor & Employment > General,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,10252
run1,gold-0054,55,I’m a landlord in Portland trying to convict a tenant. My tenant hasn’t paid rent for 3 months.,Real Property > Landlord Residential,Real Property > Landlord Residential || Real Property > Tenant (Residential) || General Litigation > General Litigation,1,3,1,1.0,1,0.333333,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,8363
run1,gold-0055,56,I need to find someone to help with a guardianship/conservatorship/elder law. I am a POA for my aging father and I am trying to understand what I can/cannot do in order to help him with his finances so he doesn't become homeless. He needs help but I need to find someone to work with to complete this process in the right and orderly way.,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney,Wills & Trusts > Conservatorship/Guardianship || Wills & Trusts > Power of Attorney || Wills & Trusts > Long-term Care Issues,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,17420
run1,gold-0056,57,"on SSDI now for 10+ years. I can no-longer live on the 1,300.00/month. I am both afraid of loosing my check and staying on it. I recently found out I can attempt part-time work/self employment... but run loosing my check; while I am asked to re-apply? Can I change SSDI into regular SS now that I am 62?",Administrative Law > SSD (Social Security Disability),Administrative Law > Social Security/SSI || Administrative Law > SSD || Administrative Law > Unemployment,1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,30582
run1,gold-0057,58,"We are a partner in a small business in Bend Or. We have been seeing some issues with in our business partner that we don't agree with. He wants a larger salary than the other partner and we aren't wanting to increase his salary if all partners aren't included in this increase. We do have a business lawyer locally however, I understand that we need to obtain a lawyer of our own that specializes in business formation law and possible litigation. Can you please help me with this?","Business & Corporate > General (Contracts, Business, Organization) || Business & Corporate > Litigation","Business and Corporate > Litigation || Business and Corporate > General (contracts, entities) || Business & Corporate > General (Contracts Business Organization)",2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,34299
run1,gold-0058,59,"Small claims Question: I've contracted with a small General Contractor for a home renovation. The work has generally been good and is 98% complete. However a $5K carpet install performed by a subcontractor did not go well (poor job, visible seams, confirmed botched by other carpet co.) and needs to be replaced. The contactor and I are at odds about who should be responsible, and I'm unsure if I can withhold payment, risk a lien or who I should file a claim against if need be.",Real Property > Construction/Contractors || Consumer Law > Small Claims Advice,Real Property > Construction/Contractors || Consumer Law > Small Claims Advice,2,2,2,1.0,2,1.0,True,True,True,2,2,2,1.0,True,True,2,0,1.0,all_exact_sublabels,,True,34879
run1,gold-0059,60,"I am seeking legal assistance for a speeding ticket and a charge of Careless Driving issued to me on June 16th. I am hoping to either have this case dismissed or to request a deferred disposition. This is my first violation, and I have maintained a clean driving record since obtaining my license approximately 18 months ago. The officer noted that I was traveling at 104 mph in a 70 mph zone. I am willing to take a Traffic/Safety course if it would help in reducing or dismissing the ticket. The court handling this matter is located in Castagne, OR. Thank you for your time and assistance.",Criminal Law > Traffic Offenses,Criminal Law > Traffic Offenses || Administrative Law > DMV (Non-Criminal),1,2,1,1.0,1,0.5,True,True,False,1,2,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,False,9212
run1,gold-0060,61,I am in need of assistance fighting a false restraining order against me. My son mother filed a restraining order on me to get me kicked out of our house and take custody of my child to hurt and antagonize me.,Family Law > Restraining Orders || Family Law > Child Custody/Visitation,Family Law > Restraining Orders || Family Law > Child Custody/Visitation || Family Law > Other,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,25528
run1,gold-0061,62,"Neighbor's dog bit me on my left for arm in November 2023. It's left me unable to work for 2 months and another 7 months at roughly half time. I still have nerve damage on my left hand palm and two fingers on my left had with burning, tingling and weakness.",General Litigation > Personal Injury || General Litigation > Animal Law,General Litigation > Personal Injury || General Litigation > Animal Law || General Litigation > General Torts/Privacy,2,3,2,1.0,2,0.666667,True,True,False,1,1,1,1.0,True,True,2,0,1.0,all_exact_sublabels,,False,13825
run1,gold-0062,63,"Recently have been on medical leave from work and I have been trying to return to work part time, and eventually full time. I have had Questions getting timely, informative responses from my employer and the insurance company handling the leave and disability claim upon requesting return to work. Thus far I have not been approved to return to work. Have Question both on my rights regarding returning to work and on a short-term disability claim, which was initially approved and now denied.",General Litigation > Insurance (Health/Disability) || Labor & Employment > General || Labor & Employment > FMLA,Labor & Employment > FMLA - Employee || Administrative Law > SSD,3,2,1,0.333333,1,0.5,True,False,False,2,2,1,0.5,True,False,2,1,0.5,some_exact_sublabels,,False,39662
run1,gold-0063,64,"I live in a Manufactured Home Park for ages 65 and over. There are issues with a creek and embankment erosion behind where 28 homes are located (including mine). Company owning the park has purchased more than 20 of the homes and indicated buyouts of Fair Market Value. The work on the creek side will requires homes to be removed/demolished. Work will be done in three Phases. Mine is newer home and in Phase 2. I wanted them to purchase it now so I could purchase a new home that the company owns and is located on the other side of community. They purchased a home in Phase 3 in April so owner could move. After 2+ months of corresponding with them on an offer, they told me they wouldn't purchase mine as ""It's not needed yet"". Home cannot be sold to outside buyer because of the creek erosion issues already being permitted through Hamilton County to begin next year. What is my recourse? Would need info from lawyer familiar with Manufactured Home Laws, Seniors, etc.",Real Property > Mobile Home (Tenant/Owner),Real Property > Mobile Home (Tenant/Owner) || Real Property > Land Use/Zoning || Real Property > Mobile Home (Landlord),1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,47470
run1,gold-0064,65,"My sister is the trustee of our grandma's living trust& my sister won't let me see a full copy of the trust. She showed me a few random pages & told me the rest of the pages of the trust are just legal jargon that I wouldn't understand. She says that my grandma left her in charge of everything & it's all hers. She gave me some money & informed me that I should be grateful that I'm getting anything because she didn't have to give me anything she gave it to me out of the kindness of her heart. She has gone on 3 cruise trips with her son& my brother & his family since our grandma's death in 2022, bought herself a brand new 2023 SUV. My brother claimed he's behind on his mortgage payments but Now my sister & brother are talking about purchasing a piece of land large enough for each of their families to have their own homes & property. I don't trust them& I need help. I'm listed in the trust as a beneficiary & as a backup trustee in the event my sister fails to do her duties as trustee.",Wills & Trusts > Litigation,Wills & Trusts > Litigation || Wills & Trusts > Living Trusts || Wills & Trusts > General (Wills/Trusts/Estates),1,3,1,1.0,1,0.333333,True,True,False,1,1,1,1.0,True,True,1,0,1.0,all_exact_sublabels,,True,24890
run1,gold-0065,66,Looking for an attorney/lawyer that specializes in small business restaurant and hospitality. Also have a need for investment property/realestate law services. general consulting and litigation services.,"Business & Corporate > Restaurant/OLCC || Business & Corporate > General (Contracts, Business, Organization) || Real Property > General (Commercial)",Business and Corporate > Restaurants/OLCC || Real Property > General (Commercial) || General Litigation > Services for Plaintiffs and Defendants,3,3,2,0.666667,2,0.666667,True,False,False,2,3,2,1.0,True,True,3,1,0.833333,some_exact_sublabels,,False,9174
