run,scenario_id,boundary_id,direction,flip_type,mechanism,safety_sensitive,opening_query,hidden_fact,expected_initial_label,expected_final_label,initial_labels,initial_category_present,initial_exact_present,plausible_initial_present,follow_up_question_count,follow_up_questions,question_matched,matched_question,final_labels,final_category_present,final_exact_present,expected_final_category_present_initially,expected_final_exact_present_initially,expected_final_category_added,expected_final_exact_added,expected_final_exact_lost,provider_error,latency_ms
variability_b2_20260719T071320Z,v2_creditor_judgment_bankruptcy_41,creditor_judgment_bankruptcy,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My ex-tenant owes me for a year of damage and unpaid rent and laughed when I said I'd sue.,"He laughed because he'd already filed Chapter 7 — I'm listed in his schedules, and I want to challenge discharge of the damage he did intentionally.",Real Property > Landlord Residential,Bankruptcy > Creditors,Real Property > Landlord Residential || Debtor/Creditor > Judgment Collection || Real Property > Tenant (Residential),True,True,True,3,Was the rental a home/apartment (residential) or a business space (commercial)? || Have you already gone to court and gotten a judgment (a court order saying they owe you money) for the unpaid rent or damage? || What money are you trying to get back from your ex-tenant?,True,What money are you trying to get back from your ex-tenant?,,,,False,False,False,False,False,,28210
variability_b2_20260719T071320Z,v2_creditor_judgment_bankruptcy_44,creditor_judgment_bankruptcy,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,Our nonprofit is owed a large grant reimbursement from a partner agency that keeps stalling.,"The 'partner agency' is the state housing department — recovering from a state agency runs through administrative claim procedures, not collection letters.",Debtor/Creditor > General (Creditor),Administrative Law > General (State),"Business and Corporate > Non-Profit || Business and Corporate > Litigation || Business and Corporate > General (contracts, entities)",False,False,False,3,What type of partner agency is holding up the reimbursement? || Do you have a signed written agreement that explains the reimbursement terms and timing? || Is the partner agency a government agency?,True,What type of partner agency is holding up the reimbursement?,Administrative Law > General (State) || Business and Corporate > Non-Profit,True,True,False,False,True,True,False,,15982
variability_b2_20260719T071320Z,v2_criminal_posture_01,criminal_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I need a lawyer for my criminal case. The public defender isn't fighting for me at all.,I was already convicted at trial in March; I want the conviction appealed because of what the judge let in.,Criminal Law > Misdemeanor,Criminal Law > Post Conviction/Appeals,Criminal Law > Other || Criminal Law > Post Conviction/Appeals || Criminal Law > Lesser Felony,True,False,True,2,What kind of crime are you accused of? || What type of criminal case is this?,False,,,,,True,True,False,False,False,,127976
variability_b2_20260719T071320Z,v2_criminal_posture_02,criminal_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I want my record cleared from an arrest that has been ruining my job applications.,"The case is actually still open — I missed a court date, so there's a pending charge and a warrant.",Criminal Law > Expunction,Criminal Law > Misdemeanor,Criminal Law > Expunction || Criminal Law > Other,True,True,True,0,,False,,,,,True,False,False,False,False,,9856
variability_b2_20260719T071320Z,v2_criminal_posture_12,criminal_posture,BtoA,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I want to appeal what happened in my criminal case. The whole thing was handled wrong.,Nothing is decided yet — the misdemeanor trial is next month; I want a different lawyer before it starts.,Criminal Law > Post Conviction/Appeals,Criminal Law > Misdemeanor,Criminal Law > Post Conviction/Appeals || Family Law > Restraining Orders || Criminal Law > Other,True,True,True,0,,False,,,,,True,False,False,False,False,,14892
variability_b2_20260719T071320Z,v2_criminal_posture_25,criminal_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,I served my sentence and now the state wants to keep punishing me in a new way.,"The 'new way' is lifetime registration — I finished everything ten years ago, have a spotless record, and want relief from the registration requirement.",Criminal Law > Post Conviction/Appeals,Criminal Law > Relief From Sex Offender Registration,Criminal Law > Post Conviction/Appeals || Criminal Law > Parole/Probation || Criminal Law > Relief From Sex Offender Registration,True,True,True,2,What kind of new punishment are they trying to put on you now? || What kind of new punishment is the state trying to give you?,True,What kind of new punishment is the state trying to give you?,Criminal Law > Relief From Sex Offender Registration,True,True,True,True,False,False,False,,13904
variability_b2_20260719T071320Z,v2_criminal_posture_45,criminal_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,false,My conviction is from 1998 and I've been told different things about whether anything can be done.,"It's the registration that rules my life — housing, work, everything; the statute now allows relief petitions for my tier after 20 years clean, and I qualify.",Criminal Law > Expunction,Criminal Law > Relief From Sex Offender Registration,Criminal Law > Expunction || Criminal Law > Post Conviction/Appeals || Criminal Law > Clemency,True,True,True,2,What are you trying to do about the 1998 conviction? || What kind of conviction are you asking about?,False,,,,,True,False,False,False,False,,16720
variability_b2_20260719T071320Z,v2_criminal_posture_66,criminal_posture,AtoB,routing_disambiguation,M3_missing_procedural_or_institutional_fact,true,My brother called 911 during his crisis and somehow ended up the one facing consequences.,"No charges were filed — the 'consequences' are a civil commitment petition from the crisis team, with a hearing in six days where he needs counsel.",Criminal Law > Misdemeanor,Criminal Law > Mental Commitment,Criminal Law > Misdemeanor || General Litigation > Actions Against Police || Criminal Law > Mental Commitment,True,True,True,2,"After your brother called 911, what happened next? || Was your brother hurt during what happened with police or responders?",True,"After your brother called 911, what happened next?",Criminal Law > Mental Commitment || Administrative Law > Mental Commitment || General Litigation > Civil Matters for Inmates,True,True,True,True,False,False,False,,42299
variability_b2_20260719T071320Z,v2_custody_safety_06,custody_safety,AtoB,label_change,M1_core_vs_secondary_issue,true,I adopted my nieces and my ex-partner is forcing visits they're refusing to go to. There's a case number already.,"My ex has two past domestic abuse convictions against me and the behavior is continuing — I want protection for me and the girls, not just a schedule change.",Family Law > Child Custody/Visitation,Family Law > Restraining Orders,Family Law > Child Custody/Visitation || Family Law > Grandparent/Third Party Rights || Family Law > Guardianship,True,True,True,3,Is there a current court order that says your ex-partner gets visits (parenting time) with the kids? || What is your ex-partner’s legal relationship to the kids? || What do you want the court to do about the visits?,True,What do you want the court to do about the visits?,,,,True,False,False,False,False,,37749
variability_b2_20260719T071320Z,v2_custody_safety_07,custody_safety,AtoB,label_change,M1_core_vs_secondary_issue,true,My son's mother took him and won't tell me where they are. I have court-ordered parenting time.,Her sister finally told me they flew to her home country — she has family there and no plans to return.,Family Law > Child Custody/Visitation,International Law > Family Law,Family Law > Child Custody/Visitation || Family Law > Parental Responsibility || Wills & Trusts > Probate,True,True,True,3,Do you have a court order that says you have parenting time with your son? || Do you have a court order for custody or visitation? || Do you know which state your son is in?,True,Do you know which state your son is in?,Family Law > Child Custody/Visitation,False,False,False,False,False,False,False,,28242
